owner/repo,ageRepoDays,stargazersCount,watchersCount,language,forksCount,openIssuesCount,subscribersCount,has_wiki,acceptanceRepo,followers,followers_D,followers_Boolean,following,ageUser,totalPullDeveloper,requester_experience,mergedPullUser,closedPullUser,rejectUser,acceptanceDeveloper,rate_acceptance_developer,first_Pull,watchRepo,location,idPull,numberPull,login,state,title,createdDate,mesAno,closedDate,mergedDate,lifetimeMinutes,life_time,closedBy,mergedBy,status,commitHeadSha,commitBaseSha,assignee,comments,comments_D,commitsPull,commitsPull_D,commitsbyFilesPull,authorMoreCommits,participants,additionsLines,deletionsLines,totalLines,total_lines_D,changedFiles,changedFiles_D,dirFinal,files,typeDeveloper,requesterFollowsCoreTeam,coreTeamFollowsRequester,requester_experience_project
TrinityCore/TrinityCore,1767,2971,2971,C++,3141,1183,569,true,51,1,1 to 3 followers,has followers,0,1670,21,very experienced,19,2,9,90,more than 75%,False,true,Spain,8243663,10776,xjose93,closed,Core/ArenaTeam: Add teamnames to logs.,2013-09-11T13:39:02Z,92013,11/09/2013 18:52,11/09/2013 18:52,313,Very Fast,DDuarte,DDuarte,merged,189a4b08fb37c0bba0bdd9cb7b21b3b6af1848a2,97db57703f29228293c1e6e57f6a791693a00a28,,0,no comments,1,1 commit,1,xjose93,xjose93|DDuarte,5,5,10,some lines,1,1 file,src/server/game/Battlegrounds,src/server/game/Battlegrounds/ArenaTeam.cpp,external,false,false,many contributions
TrinityCore/TrinityCore,1767,2971,2971,C++,3141,1183,569,true,51,35,more than 10,has followers,0,1465,17,very experienced,14,3,17,82,more than 75%,False,false,,8252830,10779,jackpoz,closed,Scripts/Murmur: Remove unused field,2013-09-11T18:02:21Z,92013,11/09/2013 18:51,11/09/2013 18:51,49,Very Fast,DDuarte,DDuarte,merged,625e47e9d32131ceab2982b7eafbeb6726b5c413,77f90c1c67864305d532233266a4951f48f61683,,0,no comments,1,1 commit,1,,jackpoz|DDuarte,0,1,1,1 line,1,1 file,src/server/scripts/Outland/Auchindoun/ShadowLabyrinth,src/server/scripts/Outland/Auchindoun/ShadowLabyrinth/boss_murmur.cpp,external,false,true,many contributions
TrinityCore/TrinityCore,1767,2971,2971,C++,3141,1183,569,true,52,35,more than 10,has followers,0,1465,18,very experienced,15,3,16,83,more than 75%,False,false,,8253843,10781,jackpoz,closed,Scripts/Commands: Retrieve Creature template in HandlePetCreateCommand f...,2013-09-11T18:33:10Z,92013,11/09/2013 18:52,11/09/2013 18:52,18,Very Fast,DDuarte,DDuarte,merged,dfc8a092a6a81b9b11158e0efb349f5b79de092d,77f90c1c67864305d532233266a4951f48f61683,,0,no comments,1,1 commit,3,Spp-,jackpoz|DDuarte,1,1,2,some lines,1,1 file,src/server/scripts/Commands,src/server/scripts/Commands/cs_pet.cpp,external,false,true,many contributions
TrinityCore/TrinityCore,1767,2971,2971,C++,3141,1183,569,true,52,2,1 to 3 followers,has followers,0,1177,15,experienced,11,4,26,73,51% to 75%,False,false,,8254603,10782,Ascathor,closed,Core/Commands: Fixing some problems with .account email,2013-09-11T18:54:49Z,92013,11/09/2013 18:55,11/09/2013 18:55,0,Very Fast,DDuarte,DDuarte,merged,3861ba5a2515f0263b927e590cd6ae3b55dbd734,72d15086b2092bd224489f1c57547885665e1a53,,0,no comments,1,1 commit,2,Vincent-Michael,Ascathor|DDuarte,4,2,6,some lines,1,1 file,src/server/scripts/Commands,src/server/scripts/Commands/cs_account.cpp,external,false,false,many contributions
TrinityCore/TrinityCore,1767,2971,2971,C++,3141,1183,569,true,52,2,1 to 3 followers,has followers,0,1177,16,very experienced,12,4,25,75,51% to 75%,False,false,,8280277,10792,Ascathor,closed,Core/Command: Fixing .account password to no longer crash,2013-09-12T14:41:09Z,92013,12/09/2013 14:50,12/09/2013 14:50,8,Very Fast,DDuarte,DDuarte,merged,8c596b97bf16341c8dc07585961d88c363fb4621,783e28e87491c5d4a25f3faefb673be53f74c11b,,0,no comments,1,1 commit,6,Vincent-Michael,Ascathor|DDuarte,16,17,33,many lines,1,1 file,src/server/scripts/Commands,src/server/scripts/Commands/cs_account.cpp,external,false,false,many contributions
TrinityCore/TrinityCore,1767,2971,2971,C++,3141,1183,569,true,52,35,more than 10,has followers,0,1465,19,very experienced,16,3,15,84,more than 75%,False,false,,8319158,10800,jackpoz,closed,Core/Logs: Fix race condition in Log,2013-09-13T18:05:36Z,92013,13/09/2013 19:22,13/09/2013 19:22,76,Very Fast,Spp-,Spp-,merged,1b3575ba772124d2e7a8173a5d35dc9d2d271a8a,cb4bf1fd97029d7bc163759b185505944f3947a3,,0,no comments,1,1 commit,2,,jackpoz|Spp-,4,3,7,some lines,2,some files,src/server/shared/Logging|src/server/shared/Logging,src/server/shared/Logging/AppenderFile.cpp|src/server/shared/Logging/AppenderFile.h,external,false,false,many contributions
TrinityCore/TrinityCore,1767,2971,2971,C++,3141,1183,569,true,52,35,more than 10,has followers,0,1465,20,very experienced,17,3,15,85,more than 75%,False,false,,8320976,10801,jackpoz,closed,Core/Commands: Fix NULL dereference crash in .account password,2013-09-13T19:05:29Z,92013,13/09/2013 19:09,13/09/2013 19:09,3,Very Fast,Machiavell1,Machiavell1,merged,6581d7db85987970ff3bec57fa81aa76ce39c038,cb4bf1fd97029d7bc163759b185505944f3947a3,,0,no comments,1,1 commit,8,Ascathor,jackpoz|Machiavell1,2,2,4,some lines,1,1 file,src/server/scripts/Commands,src/server/scripts/Commands/cs_account.cpp,external,false,false,many contributions
TrinityCore/TrinityCore,1767,2971,2971,C++,3141,1183,569,true,52,12,more than 10,has followers,3,975,0,no experience,0,0,0,0,First_Pull,True,false,,8332743,10811,AnthoDevMoP,closed,Update spell_priest.cpp,2013-09-14T17:09:25Z,92013,14/09/2013 17:33,,23,Very Fast,Aokromes,,closed,12d1f9387530913040e051cdc7db34a34560ae67,9c7de29e9340c7273f9aeb05a3f697e042f0530b,,0,no comments,1,1 commit,0,,AnthoDevMoP|DDuarte|Aokromes|Naios,1369,107,1476,many lines,1,1 file,src/server/scripts/Spells,src/server/scripts/Spells/spell_priest.cpp,external,false,false,no contribution
TrinityCore/TrinityCore,1767,2971,2971,C++,3141,1183,569,true,52,12,more than 10,has followers,3,975,1,little experience,0,1,100,0,First_Pull,True,false,,8332878,10812,AnthoDevMoP,closed,Create 2013_09_14_00_world_spells_chakra.sql,2013-09-14T17:33:16Z,92013,15/09/2013 10:12,,999,Very Fast,Aokromes,,closed,496d82ed95c0c45a8a7c0d768c503857a60558ed,9c7de29e9340c7273f9aeb05a3f697e042f0530b,,0,no comments,1,1 commit,0,,AnthoDevMoP|DDuarte|Kr4v3n5|Bootz|Aokromes,28,0,28,many lines,1,1 file,sql/updates/world,sql/updates/world/2013_09_14_00_world_spells_chakra.sql,external,false,false,some contributions
TrinityCore/TrinityCore,1767,2971,2971,C++,3141,1183,569,true,52,7,7 to 10 followers,has followers,1,1684,0,no experience,0,0,0,0,First_Pull,True,false,http:  emudevs.com,8333423,10815,Easelm,closed,Test,2013-09-14T19:16:34Z,92013,14/09/2013 19:25,,8,Very Fast,Aokromes,,closed,0c8c59b0336f254eea2094028a6341c9a2704ad0,9c7de29e9340c7273f9aeb05a3f697e042f0530b,,0,no comments,424,many commits,0,,Easelm|Aokromes,9909,2,9911,many lines,102,many files,root,,core,false,false,no contribution
TrinityCore/TrinityCore,1767,2971,2971,C++,3141,1183,569,true,52,2,1 to 3 followers,has followers,0,1177,17,very experienced,13,4,23,76,more than 75%,False,false,,8335191,10819,Ascathor,closed,Core/Misc: Fixed some more issues found by static code analysis tools.,2013-09-15T02:26:23Z,92013,15/09/2013 11:31,15/09/2013 11:31,545,Very Fast,DDuarte,DDuarte,merged,4782cc46509c91ff8ee66b4bcbc421e42cf8c65c,aaff97db5178c8c247bd5baffcc7c1d983132a7b,,0,no comments,1,1 commit,0,,Ascathor|DDuarte,22,7,29,many lines,3,some files,src/server/game/Battlegrounds/Zones|src/server/game/Chat/Channels|src/server/game/Handlers,src/server/game/Battlegrounds/Zones/BattlegroundIC.cpp|src/server/game/Chat/Channels/ChannelMgr.cpp|src/server/game/Handlers/PetHandler.cpp,external,false,false,many contributions
TrinityCore/TrinityCore,1767,2971,2971,C++,3141,1183,569,true,52,35,more than 10,has followers,0,1465,21,very experienced,18,3,14,85,more than 75%,False,false,,8336736,10821,jackpoz,closed,Core/Spell: Fix Blood Tap array overflow,2013-09-15T10:32:28Z,92013,15/09/2013 10:37,15/09/2013 10:37,5,Very Fast,raczman,raczman,merged,d0b42ee4ec430285797b50d43baed24ac6ce9330,9c7de29e9340c7273f9aeb05a3f697e042f0530b,,0,no comments,1,1 commit,4,MitchesD,jackpoz|raczman,1,1,2,some lines,1,1 file,src/server/game/Spells,src/server/game/Spells/SpellEffects.cpp,external,false,false,many contributions
TrinityCore/TrinityCore,1767,2971,2971,C++,3141,1183,569,true,52,35,more than 10,has followers,0,1465,22,very experienced,19,3,13,86,more than 75%,False,false,,8336953,10822,jackpoz,closed,Tools/VMAP: Fix not null terminated string,2013-09-15T11:39:36Z,92013,15/09/2013 14:01,15/09/2013 14:01,142,Very Fast,DDuarte,DDuarte,merged,a5134971cb08126aa20be2c89f1caf779b849efe,b72fd4c2093d1f4d5775efb0a003bc26321131aa,,0,no comments,1,1 commit,1,,jackpoz|DDuarte,2,1,3,some lines,1,1 file,src/server/collision/Maps,src/server/collision/Maps/TileAssembler.cpp,external,false,true,many contributions
TrinityCore/TrinityCore,1767,2971,2971,C++,3141,1183,569,true,52,35,more than 10,has followers,0,1465,23,very experienced,20,3,13,86,more than 75%,False,false,,8337100,10823,jackpoz,closed,Scripts/HoR: Fix possible array overflow,2013-09-15T12:15:43Z,92013,15/09/2013 13:58,15/09/2013 13:58,102,Very Fast,DDuarte,DDuarte,merged,6477f8c4536c3c04df5c59a0472bb189af72a343,b72fd4c2093d1f4d5775efb0a003bc26321131aa,,2,has comments,1,1 commit,3,MitchesD,jackpoz|Vincent-Michael|DDuarte,8,5,13,some lines,1,1 file,src/server/scripts/Northrend/FrozenHalls/HallsOfReflection,src/server/scripts/Northrend/FrozenHalls/HallsOfReflection/halls_of_reflection.cpp,external,false,true,many contributions
TrinityCore/TrinityCore,1767,2971,2971,C++,3141,1183,569,true,52,35,more than 10,has followers,0,1465,24,very experienced,21,3,12,87,more than 75%,False,false,,8338580,10827,jackpoz,closed,Shared/Build: Restore disabled warnings on Visual Studio,2013-09-15T17:25:22Z,92013,20/09/2013 23:08,20/09/2013 23:08,7543,Medium,raczman,raczman,merged,0a6db17125ab80338f6cc2ee71bf67f1e536dcdd,0177d1c4d4267836c55c0294aa359e131a5680fd,,0,no comments,1,1 commit,1,,jackpoz|Faq|raczman,0,5,5,some lines,1,1 file,src/server/shared,src/server/shared/CompilerDefs.h,external,false,false,many contributions
TrinityCore/TrinityCore,1767,2971,2971,C++,3141,1183,569,true,52,5,4 to 6 followers,has followers,3,1613,2,little experience,2,0,0,100,more than 75%,False,true,,8424038,10864,zorix,closed,Core/Auras:,2013-09-18T16:11:10Z,92013,18/09/2013 16:17,18/09/2013 16:17,6,Very Fast,raczman,raczman,merged,cac1968ab752a0eaa22226a92a5ec611f040233c,aa6736cfcc23447995a71635d6c3b852e7277aba,,0,no comments,1,1 commit,6,MitchesD,zorix|raczman,3,3,6,some lines,2,some files,src/server/game/Entities/Player|src/server/game/Spells/Auras,src/server/game/Entities/Player/Player.cpp|src/server/game/Spells/Auras/SpellAuraEffects.cpp,external,true,false,some contributions
TrinityCore/TrinityCore,1767,2971,2971,C++,3141,1183,569,true,52,5,4 to 6 followers,has followers,3,1613,3,little experience,3,0,0,100,more than 75%,False,true,,8434360,10874,zorix,closed,Core/Script:,2013-09-18T21:33:14Z,92013,18/09/2013 21:37,18/09/2013 21:37,3,Very Fast,Vincent-Michael,Vincent-Michael,merged,ff274cda0be737d2a9f1be9d54e7ac1296a017c5,e740332c0b6802be73168826296e157f3974e401,,0,no comments,1,1 commit,0,,zorix|Vincent-Michael,1,1,2,some lines,1,1 file,src/server/scripts/Spells,src/server/scripts/Spells/spell_warlock.cpp,external,false,false,some contributions
TrinityCore/TrinityCore,1767,2971,2971,C++,3141,1183,569,true,52,5,4 to 6 followers,has followers,3,1613,4,little experience,4,0,0,100,more than 75%,False,true,,8437210,10875,zorix,closed,Core/Script:,2013-09-18T23:26:21Z,92013,22/09/2013 14:58,22/09/2013 14:58,5252,Medium,Shauren,Shauren,merged,8b2c40e0f94ebaa5b213ad40ddebe5f552655045,56b3e52f067f5f5d671559e6f8ce28506afce635,Shauren,2,has comments,1,1 commit,1,zorix,zorix|Shauren|jackpoz,18,14,32,many lines,1,1 file,src/server/scripts/Northrend/IcecrownCitadel,src/server/scripts/Northrend/IcecrownCitadel/boss_blood_queen_lana_thel.cpp,external,true,false,some contributions
TrinityCore/TrinityCore,1767,2971,2971,C++,3141,1183,569,true,52,5,4 to 6 followers,has followers,3,1613,5,little experience,5,0,0,100,more than 75%,False,true,,8485028,10887,zorix,closed,Core/Spell:,2013-09-20T14:37:52Z,92013,08/07/2014 14:57,08/07/2014 14:57,419059,Very Slow,Subv,Subv,merged,e9b7bb0a7b284f06f574fe441e58ceaed52e7240,ac7828a8d9c8ca2d4195bacbf7acf6f638f6d759,Shauren,2,has comments,1,1 commit,9,joschiwald,zorix|Subv|jackpoz,5,1,6,some lines,2,some files,src/server/game/Spells|src/server/game/Spells,src/server/game/Spells/Spell.cpp|src/server/game/Spells/SpellEffects.cpp,external,false,false,some contributions
TrinityCore/TrinityCore,1767,2971,2971,C++,3141,1183,569,true,52,5,4 to 6 followers,has followers,3,1613,6,Regular,6,0,0,100,more than 75%,False,true,,8485704,10888,zorix,closed,Core/Battleground:,2013-09-20T14:57:41Z,92013,22/01/2014 05:14,22/01/2014 05:14,177917,Very Slow,Discover-,Discover-,merged,7c721506a9478924c6c98f0fc35fb7c4eb97ac32,3f99890b129c836cd364169ec4d69620bff0ca82,Vincent-Michael,0,no comments,2,some commits,6,Vincent-Michael,zorix|Discover-,32,5,37,many lines,4,some files,src/server/game/Battlegrounds|src/server/game/Battlegrounds|src/server/game/Battlegrounds|src/server/game/Spells,src/server/game/Battlegrounds/Battleground.cpp|src/server/game/Battlegrounds/Battleground.h|src/server/game/Battlegrounds/BattlegroundMgr.cpp|src/server/game/Spells/SpellInfo.cpp,external,false,false,some contributions
TrinityCore/TrinityCore,1767,2971,2971,C++,3141,1183,569,true,52,11,more than 10,has followers,2,861,12,experienced,2,10,83,16,25%,False,true,,8536996,10933,MitchesD,closed,Scripts/SteamVault: reworked InstanceScript,2013-09-23T20:01:18Z,92013,25/09/2013 14:13,25/09/2013 14:13,2532,Fast,joschiwald,joschiwald,merged,ae221b0f0207a6e213e1c8600616ae4691944aa3,a0db0728f2f48e7ca4156115b03e63d7ff2164c1,joschiwald,0,no comments,1,1 commit,17,MitchesD,MitchesD|joschiwald,191,210,401,many lines,5,many files,src/server/scripts/Outland/CoilfangReservoir/SteamVault|src/server/scripts/Outland/CoilfangReservoir/SteamVault|src/server/scripts/Outland/CoilfangReservoir/SteamVault|src/server/scripts/Outland/CoilfangReservoir/SteamVault|src/server/scripts/Outland/CoilfangReservoir/SteamVault,src/server/scripts/Outland/CoilfangReservoir/SteamVault/boss_hydromancer_thespia.cpp|src/server/scripts/Outland/CoilfangReservoir/SteamVault/boss_mekgineer_steamrigger.cpp|src/server/scripts/Outland/CoilfangReservoir/SteamVault/boss_warlord_kalithresh.cpp|src/server/scripts/Outland/CoilfangReservoir/SteamVault/instance_steam_vault.cpp|src/server/scripts/Outland/CoilfangReservoir/SteamVault/steam_vault.h,external,true,false,many contributions
TrinityCore/TrinityCore,1767,2971,2971,C++,3141,1183,569,true,52,0,no followers,no followers,0,796,0,no experience,0,0,0,0,First_Pull,True,false,,8615420,10945,Renegado87,closed,esto es para testear,2013-09-26T02:00:07Z,92013,26/09/2013 03:02,,62,Very Fast,Aokromes,,closed,14fc0f9a5904d02d758345451953b329cd2500ce,a0c637f52a6a0413bc2c70cec949bd5660f39611,,0,no comments,1,1 commit,1,,Renegado87|Aokromes,0,0,0,1 line,1,1 file,root,este es un testeo.txt,external,false,false,no contribution
TrinityCore/TrinityCore,1767,2971,2971,C++,3141,1183,569,true,52,3,1 to 3 followers,has followers,1,1357,0,no experience,0,0,0,0,First_Pull,True,true,Germany,8654703,10955,DarkBrain2580,closed,Update SpellMgr.cpp Chug and Chuck!,2013-09-27T08:21:03Z,92013,27/09/2013 08:50,,29,Very Fast,Aokromes,,closed,784cb20ea21f37b0684aa667d91f2382fa7692bc,2cca3982d4dd87be452ab13332dd809e02d2a24b,,0,no comments,1,1 commit,3,Discover-,DarkBrain2580|Aokromes,3,0,3,some lines,1,1 file,src/server/game/Spells,src/server/game/Spells/SpellMgr.cpp,external,false,false,no contribution
TrinityCore/TrinityCore,1767,2971,2971,C++,3141,1183,569,true,52,3,1 to 3 followers,has followers,1,1357,1,little experience,0,1,100,0,First_Pull,True,true,Germany,8655067,10956,DarkBrain2580,closed,Brewfest Chug and Chuck!,2013-09-27T08:39:23Z,92013,12/01/2014 00:42,,153543,Very Slow,DDuarte,,closed,25c7016e2418cc443fbfb5ee40811926c45bdeac,2cca3982d4dd87be452ab13332dd809e02d2a24b,joschiwald,0,no comments,1,1 commit,4,Discover-,DarkBrain2580|AliveShiro|H4D3S|DDuarte,3,0,3,some lines,1,1 file,src/server/game/Spells,src/server/game/Spells/SpellMgr.cpp,external,false,false,some contributions
TrinityCore/TrinityCore,1767,2971,2971,C++,3141,1183,569,true,52,3,1 to 3 followers,has followers,0,1255,0,no experience,0,0,0,0,First_Pull,True,false,Stormwind (Sometimes fishing on Mirror Lake),8656944,10957,Magnifikator,closed,Update example_commandscript.cpp,2013-09-27T10:00:04Z,92013,27/09/2013 10:04,,4,Very Fast,Vincent-Michael,,closed,409403b29379cff422f0963ba774ef5858d6a986,2cca3982d4dd87be452ab13332dd809e02d2a24b,,0,no comments,1,1 commit,0,,Magnifikator|Vincent-Michael|DDuarte,1,1,2,some lines,1,1 file,src/server/scripts/Examples,src/server/scripts/Examples/example_commandscript.cpp,external,false,false,no contribution
TrinityCore/TrinityCore,1767,2971,2971,C++,3141,1183,569,true,52,3,1 to 3 followers,has followers,0,1255,1,little experience,0,1,100,0,First_Pull,True,false,Stormwind (Sometimes fishing on Mirror Lake),8656958,10958,Magnifikator,closed,Update RBAC.h,2013-09-27T10:01:06Z,92013,27/09/2013 10:04,,3,Very Fast,Vincent-Michael,,closed,c22a95ddb77eccaaacdaa8b4bd966d40f0b7cd59,2cca3982d4dd87be452ab13332dd809e02d2a24b,,0,no comments,1,1 commit,1,Discover-,Magnifikator|Vincent-Michael|Ascathor,1,0,1,1 line,1,1 file,src/server/game/Accounts,src/server/game/Accounts/RBAC.h,external,false,false,some contributions
TrinityCore/TrinityCore,1767,2971,2971,C++,3141,1183,569,true,52,1,1 to 3 followers,has followers,5,1006,1,little experience,0,1,100,0,First_Pull,True,false,,8680448,10963,Tomatodev,closed,Subv??s changes to mesh extractor V2,2013-09-28T01:05:44Z,92013,28/09/2013 01:27,28/09/2013 01:27,21,Very Fast,Subv,Subv,merged,58348d036218d1b1a6ee85c46eff1fa5c3e3adf6,85d6b7b7b347182a9fe9c07b9cb77be3ac09f036,,0,no comments,1,1 commit,2,,Tomatodev|Subv,1,1,2,some lines,1,1 file,src/tools/mesh_extractor,src/tools/mesh_extractor/LiquidHandler.cpp,external,true,false,some contributions
TrinityCore/TrinityCore,1767,2971,2971,C++,3141,1183,569,true,52,6,4 to 6 followers,has followers,7,1561,47,very experienced,25,22,46,53,51% to 75%,False,true,Minsk,8683304,10966,Chaplain,closed,Tools/MeshExtractor: Cleanup using static analyzing tool,2013-09-28T13:14:30Z,92013,28/09/2013 19:21,28/09/2013 19:21,366,Very Fast,Subv,Subv,merged,42ae39bf9798323d6da7275a76c65adb586940be,cde2e4d6c96614d1d34a3578a77a369e38fc677c,,0,no comments,1,1 commit,17,Subv,Chaplain|Subv,75,59,134,many lines,11,many files,src/tools/mesh_extractor|src/tools/mesh_extractor|src/tools/mesh_extractor|src/tools/mesh_extractor|src/tools/mesh_extractor|src/tools/mesh_extractor|src/tools/mesh_extractor|src/tools/mesh_extractor|src/tools/mesh_extractor|src/tools/mesh_extractor|src/tools/mesh_extractor,src/tools/mesh_extractor/ChunkedData.cpp|src/tools/mesh_extractor/ChunkedData.h|src/tools/mesh_extractor/ContinentBuilder.cpp|src/tools/mesh_extractor/DoodadHandler.cpp|src/tools/mesh_extractor/MPQManager.cpp|src/tools/mesh_extractor/MPQManager.h|src/tools/mesh_extractor/MeshExtractor.cpp|src/tools/mesh_extractor/TileBuilder.cpp|src/tools/mesh_extractor/Utils.cpp|src/tools/mesh_extractor/Utils.h|src/tools/mesh_extractor/WorldModelHandler.cpp,external,false,false,many contributions
TrinityCore/TrinityCore,1767,2971,2971,C++,3141,1183,569,true,52,2,1 to 3 followers,has followers,0,1189,0,no experience,0,0,0,0,First_Pull,True,true,,8699681,10976,avengerweb,closed,Core/Spells: Spells with SPELL_ATTR3_IGNORE_HIT_RESULT can`t never miss!,2013-09-30T09:53:26Z,92013,06/10/2013 09:19,06/10/2013 09:19,8605,Medium,Shauren,Shauren,merged,2320f6d28f14c4196d2b1777645f349f03ecc44b,5c95431df2e68e79b21ec0d74260555a0114b212,joschiwald,0,no comments,1,1 commit,2,Niebla30,avengerweb|MrSmite|jackpoz|Subv|Shauren,9,18,27,many lines,1,1 file,src/server/game/Entities/Unit,src/server/game/Entities/Unit/Unit.cpp,external,false,false,no contribution
TrinityCore/TrinityCore,1767,2971,2971,C++,3141,1183,569,true,52,3,1 to 3 followers,has followers,5,2231,1,little experience,1,0,0,100,more than 75%,False,false,Portland  Oregon,8731120,10978,NightQuest,closed,C++11 string literal concatenation,2013-10-01T08:18:00Z,102013,01/10/2013 10:13,01/10/2013 10:13,115,Very Fast,Aokromes,Aokromes,merged,c803cc1f5cdda5810385dde47d693e9f0d7ee2b5,11d9a445082daf96b189dec5bfa282bf63a86e63,,0,no comments,2,some commits,25,bengelbaer,NightQuest|Aokromes,18,18,36,many lines,10,many files,src/server/game/AI/SmartScripts|src/server/game/AI/SmartScripts|src/server/game/Entities/Object|src/server/game/Entities/Player|src/server/game/Entities/Unit|src/server/game/Handlers|src/server/game/Handlers|src/server/game/Instances|src/server/game/Maps|src/server/game/Movement/MovementGenerators,src/server/game/AI/SmartScripts/SmartAI.cpp|src/server/game/AI/SmartScripts/SmartScript.cpp|src/server/game/Entities/Object/Object.cpp|src/server/game/Entities/Player/Player.cpp|src/server/game/Entities/Unit/Unit.cpp|src/server/game/Handlers/CalendarHandler.cpp|src/server/game/Handlers/VehicleHandler.cpp|src/server/game/Instances/InstanceSaveMgr.cpp|src/server/game/Maps/Map.cpp|src/server/game/Movement/MovementGenerators/WaypointMovementGenerator.cpp,external,false,false,some contributions
TrinityCore/TrinityCore,1767,2971,2971,C++,3141,1183,569,true,52,14,more than 10,has followers,0,1598,28,very experienced,20,8,28,71,51% to 75%,False,true,,8735651,10979,Elron103,closed,Core/Movement: Fix isInAccessiblePlaceFor calculations (and thereby evading behavior of npcs),2013-10-01T11:39:09Z,102013,24/08/2014 12:48,,470949,Very Slow,jackpoz,,closed,05d525330ca2b67d5b56a59faf66d2d8804f5e65,586df8d417f71ea0a624a937fb232e4957f1e964,,0,no comments,1,1 commit,5,bengelbaer,Elron103|Subv|Zedron|joschiwald|jackpoz,21,3,24,many lines,1,1 file,src/server/game/Entities/Unit,src/server/game/Entities/Unit/Unit.cpp,external,false,false,many contributions
TrinityCore/TrinityCore,1767,2971,2971,C++,3141,1183,569,true,52,34,more than 10,has followers,13,2079,0,no experience,0,0,0,0,First_Pull,True,true,Sweden,8744463,10981,Lillecarl,closed,Implement OnDamage and OnHeal hooks,2013-10-01T16:07:39Z,102013,04/10/2013 09:55,04/10/2013 09:55,3947,Fast,Discover-,Discover-,merged,8737984b71698fe541dbe0c5c2a6a406a58fcacf,586df8d417f71ea0a624a937fb232e4957f1e964,,0,no comments,1,1 commit,5,bengelbaer,Lillecarl|albag|Discover-,24,0,24,many lines,3,some files,src/server/game/Entities/Unit|src/server/game/Scripting|src/server/game/Scripting,src/server/game/Entities/Unit/Unit.cpp|src/server/game/Scripting/ScriptMgr.cpp|src/server/game/Scripting/ScriptMgr.h,core,false,false,no contribution
TrinityCore/TrinityCore,1767,2971,2971,C++,3141,1183,569,true,52,8,7 to 10 followers,has followers,12,1715,0,no experience,0,0,0,0,First_Pull,True,true,Poland,8769699,10982,armano2,closed,Core/Misc: Fix deleting saved equipment.,2013-10-02T11:28:12Z,102013,05/10/2013 11:44,05/10/2013 11:44,4335,Medium,Shauren,Shauren,merged,c64bcd8116396b38674ad443726f0595215af6b4,3611d82e628cbdf8537fe96bd362ca14281682c3,Shauren,0,no comments,1,1 commit,2,,armano2|MrSmite|Aokromes|Shauren,2,4,6,some lines,2,some files,src/server/game/Server/Protocol|src/server/game/Server/Protocol,src/server/game/Server/Protocol/Opcodes.cpp|src/server/game/Server/Protocol/Opcodes.h,external,false,false,no contribution
TrinityCore/TrinityCore,1767,2971,2971,C++,3141,1183,569,true,52,8,7 to 10 followers,has followers,12,1715,1,little experience,1,0,0,100,more than 75%,False,true,Poland,8776806,10984,armano2,closed,[4.3.4] Arena badge,2013-10-02T15:24:08Z,102013,15/01/2014 15:03,15/01/2014 15:03,151119,Very Slow,Aokromes,Aokromes,merged,90ff57fb40a6240aae0df91102e91cb979d50b3b,3611d82e628cbdf8537fe96bd362ca14281682c3,,0,no comments,2,some commits,3,,armano2|Aokromes,4,6,10,some lines,3,some files,src/server/game/Handlers|src/server/game/Server/Protocol|src/server/game/Server/Protocol,src/server/game/Handlers/ArenaTeamHandler.cpp|src/server/game/Server/Protocol/Opcodes.cpp|src/server/game/Server/Protocol/Opcodes.h,external,false,false,some contributions
TrinityCore/TrinityCore,1767,2971,2971,C++,3141,1183,569,true,52,14,more than 10,has followers,2,918,1,little experience,0,1,100,0,First_Pull,True,true,,8780674,10985,Baeumchen,closed,Update wrong Escape state,2013-10-02T17:08:30Z,102013,02/10/2013 19:40,02/10/2013 19:40,151,Very Fast,Kirkhammett,Kirkhammett,merged,3ffbd27cddbd96d9736e7b22a286cef8f4ab2174,993513ce8d1fc278f83114c5126a07edd820722a,,0,no comments,1,1 commit,1,MitchesD,Baeumchen|SnakeIceBr|Kirkhammett,1,1,2,some lines,1,1 file,src/server/scripts/Northrend/FrozenHalls/HallsOfReflection,src/server/scripts/Northrend/FrozenHalls/HallsOfReflection/halls_of_reflection.cpp,external,false,false,some contributions
TrinityCore/TrinityCore,1767,2971,2971,C++,3141,1183,569,true,52,1,1 to 3 followers,has followers,0,1670,22,very experienced,20,2,9,90,more than 75%,False,true,Spain,8798466,10987,xjose93,closed,Core/Spells: Fix spells with force reaction effect (SPELL_AURA_FORCE_REACTION).,2013-10-03T06:35:01Z,102013,10/01/2014 00:02,,142107,Very Slow,joschiwald,,closed,b28bfd8e4a88abc32614798c66db2a3f023eb0d9,dd4404e6e36fc291a1b98052238d6f9b8b32f237,,0,no comments,1,1 commit,9,Shauren,xjose93|Subv|joschiwald,23,0,23,many lines,1,1 file,src/server/game/Entities/Unit,src/server/game/Entities/Unit/Unit.cpp,external,false,false,many contributions
